age,workclass,fnlwgt,education,education-level,marital,occupation,relationship,race,sex,capital-gain,capital,hours,native,income
0,Private,1,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,0
0,?,0,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,1
1,Self-emp-not-inc,0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,?,1
1,Private,0,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,0,Philippines,1
1,Private,0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,0
0,Local-gov,0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,1
1,Private,0,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,1,United-States,1
0,Private,0,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,0
1,State-gov,1,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,0,United-States,0
1,Self-emp-not-inc,0,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,0
0,Private,1,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,0
0,Private,0,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,1
1,Federal-gov,0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,1
0,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,0
1,Private,1,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Female,99999,0,1,United-States,1
0,Private,1,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,1,United-States,1
0,Private,1,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
0,Self-emp-inc,0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,1
0,Private,0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,0,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,0,United-States,1
0,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,0,Jamaica,0
0,Self-emp-not-inc,0,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,0,United-States,0
0,Self-emp-not-inc,0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Germany,0
1,Private,0,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
0,Local-gov,1,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,0,United-States,0
1,Self-emp-inc,0,Assoc-voc,11,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,0,United-States,0
0,Private,0,1st-4th,2,Never-married,Other-service,Not-in-family,White,Male,0,0,0,El-Salvador,0
1,Private,0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,0,United-States,0
1,Self-emp-inc,0,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,0
0,Local-gov,1,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,0,United-States,0
1,Private,0,Some-college,10,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,0,United-States,0
1,Private,1,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,1,United-States,1
1,Self-emp-not-inc,1,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,1,United-States,0
0,State-gov,1,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,0,United-States,0
1,Private,0,Assoc-acdm,12,Married-spouse-absent,Adm-clerical,Other-relative,White,Male,0,0,1,United-States,0
1,Private,1,Prof-school,15,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,1590,0,China,0
0,Self-emp-not-inc,1,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,1
1,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,0
0,Private,0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,?,0
1,Private,0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,1,United-States,1
0,?,0,Some-college,10,Never-married,?,Other-relative,Black,Female,0,0,0,United-States,0
0,Local-gov,1,Assoc-voc,11,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,0
1,Local-gov,0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,0,United-States,1
0,Private,0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,1,United-States,1
0,Private,1,9th,5,Never-married,Priv-house-serv,Own-child,White,Male,0,0,0,Mexico,0
0,Private,0,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,1,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,0,United-States,0
0,Private,1,Assoc-voc,11,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,0,?,0
0,Private,0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,1
1,?,1,Some-college,10,Widowed,?,Unmarried,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,?,0
0,Private,0,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,0,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,0
0,State-gov,1,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,0
0,Private,1,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,1,United-States,0
1,Private,1,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,0
1,Local-gov,1,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,0,United-States,0
1,Private,1,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,2174,0,0,United-States,0
1,State-gov,0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
1,Private,1,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,3325,0,1,United-States,0
0,Private,0,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,0,United-States,0
1,Private,1,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,Mexico,0
0,Private,1,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,0
0,Local-gov,1,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,0
1,Private,1,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,Italy,0
0,Private,1,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,0
1,Self-emp-not-inc,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,1
0,Private,1,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,0
0,Private,1,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,1
0,Private,0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,0
1,Self-emp-inc,0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,1,United-States,1
0,Private,1,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,0
1,Private,1,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,7th-8th,4,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
1,Federal-gov,0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,0,United-States,1
1,Federal-gov,0,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,1
1,Private,0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,0,United-States,1
0,?,1,Some-college,10,Never-married,?,Own-child,White,Male,0,0,1,United-States,0
1,Private,0,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
1,Private,0,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,2907,0,0,United-States,0
0,Private,1,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,Italy,1
1,Self-emp-not-inc,1,5th-6th,3,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,0
1,Self-emp-inc,0,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,1,United-States,0
1,Federal-gov,0,9th,5,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,0
0,?,1,10th,6,Never-married,?,Own-child,White,Female,0,0,0,United-States,0
1,Local-gov,0,HS-grad,9,Widowed,Tech-support,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,0
1,Private,0,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,1
1,Private,1,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,0,United-States,0
1,?,0,10th,6,Never-married,?,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,1,Japan,1
1,Private,0,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,1,United-States,1
0,Local-gov,0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,0,United-States,1
1,Local-gov,1,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,1
0,Private,1,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,0
1,Private,1,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,0,United-States,0
0,Local-gov,0,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,0,France,1
1,Self-emp-not-inc,1,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,0,Vietnam,0
0,Private,0,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
0,Private,0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4064,0,1,United-States,0
0,Private,0,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,0
1,Local-gov,1,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,0
1,Federal-gov,1,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,0
0,?,0,11th,7,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,0,Laos,0
0,?,0,7th-8th,4,Never-married,?,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,0,United-States,0
1,Local-gov,0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,1
0,Private,1,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
0,Self-emp-not-inc,0,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,1
0,Private,1,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,1,United-States,1
1,Private,1,11th,7,Never-married,Other-service,Own-child,Black,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,?,0
1,?,1,HS-grad,9,Widowed,?,Unmarried,Black,Female,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,0,United-States,0
0,Private,0,Assoc-voc,11,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,0,United-States,1
0,Private,0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
0,Private,0,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
1,Private,0,9th,5,Widowed,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,0
0,State-gov,0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,1876,1,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,1
0,Private,0,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10605,0,0,United-States,1
1,Private,1,12th,8,Widowed,Sales,Unmarried,White,Female,0,0,0,United-States,0
1,Local-gov,0,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0,United-States,1
0,Private,1,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,1,United-States,0
0,Private,1,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,0,United-States,0
1,Local-gov,1,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,1
0,Private,1,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,1,United-States,0
0,Private,0,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,0,United-States,0
0,Private,1,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1980,0,United-States,0
0,Private,1,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,0
0,Private,0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,0,United-States,1
1,?,0,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,0
0,?,1,HS-grad,9,Married-civ-spouse,?,Wife,Black,Female,0,0,1,United-States,0
1,Private,0,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,1
0,Private,1,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,0
0,Local-gov,1,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,0,United-States,1
1,Private,1,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,1
0,Private,1,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,0,El-Salvador,0
0,Private,1,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,0,Mexico,0
1,State-gov,0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,13550,0,1,United-States,1
1,Private,1,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,1,United-States,0
